Id,DetectedCamera,AngleOfSign,SignAspectRatio,SignWidth,SignHeight,SignFacing (Target)
2c91809e596505f10159755ad3af73a1,Left,250,0.63,41,65,Rear
2c918095593dd2360159552ac7ae5c7f,Left,245,1,47,47,Rear
2c9180a758e911f101594b6e10346023,Right,71,1.05,122,116,Front
2c918086593dca31015954a26ac55ebd,Rear,223,0.91,70,77,Rear
2c9180ac593dcaee01594b8008322e0e,Left,259,0.47,40,86,Rear
2c918086593dca31015954a26ac65ec0,Front,27,0.91,84,92,Front
2c918095593dd23601594b8332ec3378,Left,234,1.31,47,36,Rear
2c918086593dca31015954a26ac65ec3,Right,67,0.8,67,84,Front
2c918095593dd2360159552ac7ae5c83,Right,54,1.35,115,85,Front
2c9180ac593dcaee01594b7f46282dec,Right,72,0.55,53,97,Front
2c918095593dd23601595d695e092f09,Rear,223,1.2,55,46,Rear
2c9180ac593dcaee01594b7244572cff,Left,246,0.84,46,55,Rear
2c918095593dd23601594b6af54432bb,Right,55,1.15,90,78,Front
2c918086593dca3101594b69a1112fe1,Left,241,0.87,34,39,Rear
2c918095593dd23601595538de1e5d4e,Rear,218,1.33,61,46,Rear
2c918084595dea34015975cdad1b5a04,Right,69,0.74,83,112,Front
2c9180845afb7f62015b0f77b0d64a82,Left,257,0.5,59,118,Rear
2c9180ad596640910159760f3e2e74b1,Right,69,0.88,128,146,Front
2c9180845afb7f62015b0f77b0d64a8f,Front,18,0.88,71,81,Front
2c91809f5afb89d4015b0f72c8ae3e8d,Rear,223,1.1,107,97,Rear
2c91809e596505f1015974f32ac56b2d,Left,252,0.6,32,53,Rear
2c91809e596505f1015974f32ac56b2b,Right,55,1.13,141,125,Front
2c91809e596505f1015974f32ac56b2c,Rear,223,1.14,67,59,Rear
2c9180a25afb7ddf015b0f6538ba5ae3,Right,44,1.41,171,121,Front
2c9180a25afb7ddf015b0f6771dd5b1f,Rear,201,0.96,124,129,Rear
2c9180ad59664091015975826a876e75,Right,50,1.15,284,247,Front
2c9180ad59664091015975826a876e7d,Left,251,0.65,39,60,Rear
2c9180ad59664091015975826a876e7a,Rear,208,0.97,70,72,Rear
2c9180ad59664091015975826a876e6e,Rear,214,1.19,81,68,Rear
2c918086593dca310159752f0f9916a0,Right,82,0.69,55,80,Front
2c91809f5afb89d4015b0f72c8af3e92,Left,250,0.52,51,99,Rear
2c918086593dca310159752f0f991698,Left,280,0.88,36,41,Left
2c918086593dca31015974e726571257,Right,80,0.43,66,153,Front
2c918086593dca31015974e726571256,Rear,212,0.98,94,96,Rear
2c91809e596505f10159755cbc0273e8,Front,27,0.95,93,98,Front
2c918086593dca31015974e72657125a,Front,42,1.01,137,136,Front
2c918086593dca3101597581ff361ce9,Left,247,0.72,67,93,Rear
2c918086593dca3101597581ff361ce2,Left,249,0.7,53,76,Rear
2c918086593dca3101597581ff361ce5,Right,46,1.42,268,189,Front
2c918086593dca31015975a460711ebc,Rear,216,1.19,68,57,Rear
2c918086593dca31015975a460711ebd,Right,73,0.63,68,108,Front
2c9180a25afb7ddf015b0f69f0c15b52,Right,70,0.82,108,131,Front
2c9180a25afb7ddf015b0f6771dd5b1e,Front,38,1.11,121,109,Front
2c91809f5afb89d4015b0f64eb013da1,Front,38,1.06,123,116,Front
2c9180a25afb7ddf015b0f6a43a25b69,Right,135,1.35,166,123,Rear
2c918086593dca31015975d4dd7e2166,Rear,216,1.06,52,49,Rear
2c9180a25afb7ddf015b0f6a43a25b77,Right,59,1.03,132,128,Front
2c9180a25afb7ddf015b0f69f0c15b55,Left,249,0.7,65,93,Rear
2c918086593dca31015975d434912135,Right,71,0.71,83,117,Front
2c91809f5afb89d4015b0f64eb013d9d,Rear,227,1.21,127,105,Rear
2c918086593dca31015975d43491213a,Rear,216,1,52,52,Rear
2c91809f5afb89d4015b0f64eb013d9a,Left,253,0.84,66,79,Rear
2c9180ad59664091015975ca7e8b7241,Right,63,0.89,165,186,Front
2c91809e596505f10159752ed7867072,Front,33,0.99,99,100,Front
2c9180ad596640910159751f698d67b4,Rear,212,0.97,59,61,Rear
2c9180ad59664091015975e0809072c3,Right,44,1.13,220,195,Front
2c918084595dea340159759709da5779,Left,247,0.92,77,84,Rear
2c918084595dea3401595ec09b1f0b6f,Front,31,0.94,122,130,Front
2c918084595dea3401595ec09b1f0b6c,Left,253,0.61,37,61,Rear
2c918095593dd23601595c543c901f24,Right,60,0.93,168,180,Front
2c918086593dca3101594b69a1112fd6,Right,58,0.78,89,114,Front
2c918086593dca3101594b69a1112fd4,Right,80,0.78,58,74,Front
2c918095593dd23601595c543c901f28,Left,252,0.94,66,70,Rear
2c918086593dca3101594b69a1112fdd,Front,20,0.98,62,63,Front
2c918095593dd23601595c543c901f2c,Left,255,0.41,31,75,Rear
2c918095593dd23601594b7f0549334a,Right,84,0.56,48,85,Front
2c9180ac593dcaee01595536eaf85a5b,Left,263,0.6,27,45,Front
2c9180ac593dcaee01595e0b59f93512,Left,252,0.66,31,47,Rear
2c9180ac593dcaee01595dfd113434a5,Left,248,0.88,49,56,Rear
2c9180ac593dcaee01595dfd1134349b,Left,250,0.75,41,55,Rear
2c918095593dd23601595e38c04c3bd0,Right,76,0.51,44,87,Front
2c918084595dea3401595e01ea0700ec,Left,256,0.54,32,59,Rear
2c9180ac593dcaee01594b6c38172ca4,Front,45,1.14,135,118,Front
2c918095593dd23601595dee52a33811,Front,19,0.89,76,85,Front
2c9180ac593dcaee015954ba37a151de,Right,70,0.59,75,128,Front
2c9180a758e911f1015955837c7f222b,Rear,223,1.14,106,93,Rear
2c9180a758e911f101595d2c1ab466f0,Right,57,1.01,207,205,Front
2c9180ac593dcaee015954c1f170524d,Front,44,1.01,174,173,Front
2c918095593dd23601595e079e593947,Right,107,0.76,56,74,Right
2c9180ac593dcaee01595dd98aff3197,Rear,220,1.13,81,72,Rear
2c918084595dea3401595e206e6c0201,Right,66,0.76,120,157,Front
2c9180a758e911f101595d5604c767fb,Front,22,0.88,149,169,Front
2c918095593dd23601595e3791fe3bb9,Rear,203,1.06,56,53,Rear
2c918086593dca3101595c931d222b27,Rear,226,1.19,118,99,Rear
2c918086593dca3101597534098d175d,Right,52,1,110,110,Front
2c9180ad596640910159756cb0246d35,Right,81,0.56,96,172,Front
2c918086593dca310159757490dc1c0b,Rear,208,0.68,50,74,Rear
2c918095593dd23601595e3791ff3bc5,Rear,212,1.25,40,32,Rear
2c9180a758e911f10159556db8ca20d4,Right,55,0.82,89,108,Front
2c9180a758e911f10159556db8ca20cb,Right,79,0.43,38,89,Front
2c918086593dca3101595476e6415beb,Left,240,0.99,88,89,Rear
2c9180a758e911f1015954caaa031528,Right,67,0.68,84,123,Front
2c91809e596505f10159756f4b3e7517,Left,239,0.96,114,119,Rear
2c918086593dca3101597534098d1766,Front,26,0.93,114,122,Front
2c9180a35984238a0159849ee6f009af,Right,66,0.74,119,160,Front
2c9180ad596640910159756478bf6ca6,Right,52,1.12,164,146,Front
2c918084595dea34015984a23aa11769,Left,254,0.5,53,105,Rear
2c9180a35984238a01598498fe890921,Left,254,0.67,54,81,Rear
2c9180ad596640910159756478bf6ca5,Left,310,1.52,47,31,Front
2c9180ad5966409101597579a5ba6dd8,Left,252,0.55,40,73,Rear
2c9180a35984238a01598498fe89092b,Right,58,0.99,112,113,Front
2c9180a35984238a01598498fe89092d,Right,71,0.7,133,190,Front
2c9180a35984238a01598498fe89091f,Left,222,1.33,129,97,Rear
2c918086593dca310159757b5ca71c76,Front,13,0.89,51,57,Front
2c918086593dca310159757b5ca71c79,Right,83,0.44,77,177,Front
2c9180a35984238a0159847985680744,Rear,213,0.97,111,115,Rear
2c9180a35984238a0159847985680742,Right,64,0.7,159,226,Front
2c9180a35984238a0159847985680740,Front,35,0.81,142,176,Front
2c9180a35984238a0159847985680741,Right,71,0.72,154,213,Front
2c918084595dea340159845b9e521094,Right,69,0.66,140,213,Front
2c918084595dea340159845b9e521099,Left,247,0.97,95,98,Rear
2c91809e596505f10159756548c0748c,Left,256,0.79,52,66,Rear
2c918084595dea340159845b9e52109a,Right,56,0.78,169,217,Front
2c918084595dea340159845b9e52109e,Left,243,0.79,77,98,Rear
2c91809e596505f101597570f7e8752c,Left,258,0.57,45,79,Rear
2c9180ac593dcaee01595d63a9cb2a25,Front,19,0.96,66,69,Front
2c9180a758e911f101595d429ac06766,Rear,226,1.34,163,122,Rear
2c9180a758e911f101595d429ac06767,Front,22,1,88,88,Front
2c9180ac593dcaee01594b48c89b2ad5,Rear,199,0.98,50,51,Rear
2c918086593dca3101595dfece723f7f,Left,280,0.88,81,92,Front
2c9180ac593dcaee01594b48c89b2ace,Right,70,0.57,80,141,Front
2c9180ac593dcaee01595ee2085140bb,Left,229,1.12,85,76,Rear
2c9180ac593dcaee01594b48c89b2acf,Left,250,0.53,32,60,Rear
2c918086593dca310159752b8f901653,Front,27,0.94,83,88,Front
2c91809e596505f10159755ad3af73a5,Right,78,0.63,165,263,Front
2c91809e596505f1015975985c737756,Right,106,0.97,36,37,Right
2c9180ac593dcaee01595e0c1bc3351f,Right,76,0.62,69,112,Front
2c9180995afb7d84015b13f30f17260f,Front,40,1.33,44,33,Front
2c9180ac593dcaee01595e0c1bc33521,Front,22,1.08,140,130,Front
2c9180ac593dcaee01594b5f69562bda,Left,238,1.2,48,40,Rear
2c918086593dca310159757962491c4f,Left,259,0.48,25,52,Rear
2c918086593dca3101595dfece723f88,Rear,225,1.21,140,116,Rear
2c918086593dca3101595dfece723f87,Left,275,0.59,58,98,Front
2c9180ac593dcaee01595d2022c527c7,Left,248,0.6,40,67,Rear
2c9180ac593dcaee01595d2022c527c6,Right,51,1.25,134,107,Front
2c918086593dca3101594b80879b313e,Front,334,0.99,67,68,Front
2c9180ac593dcaee01595cbdcda12392,Front,31,1.05,125,119,Front
2c9180ad596640910159759c9fe96fb3,Left,282,0.88,74,84,Front
2c918086593dca3101595c5b52a9292c,Front,47,1.18,141,120,Front
2c918086593dca3101595cfffd9b314e,Rear,216,0.87,59,68,Rear
2c918086593dca3101595c5b52a92937,Front,28,1.02,150,147,Front
2c91809659f86230015a3dd914612dc5,Left,226,1.15,47,41,Rear
2c918086593dca3101595ce63da12fbc,Front,33,1.01,127,126,Front
2c918086593dca3101595ce63da12fbd,Left,251,0.84,66,79,Rear
2c918086593dca3101595ce63da12fbf,Right,70,0.64,114,179,Front
2c91809f584dd9d6015856c136e500db,Rear,215,1.13,44,39,Rear
2c918084595dea34015975786ba95559,Rear,224,1,65,65,Rear
2c9180ac593dcaee01594b5f69562be1,Front,19,0.86,63,73,Front
2c9180ac593dcaee01595ccb6a9c240a,Front,41,1.2,190,158,Front
2c918084595dea3401597609da7c5c54,Rear,202,1.03,68,66,Rear
2c918084595dea3401597609da7c5c59,Right,68,0.62,128,207,Front
2c9180ad596640910159759c9fe96faf,Right,89,0.58,97,166,Front
2c918084595dea3401597560d25b53bc,Right,57,0.84,88,105,Front
2c918084595dea3401597560d25b53c6,Rear,135,1.67,55,33,Right
2c918084595dea3401597560d25b53c8,Right,52,1.1,212,192,Front
2c918084595dea340159849166d11611,Right,76,0.75,90,120,Front
2c91808e5873ac06015897335ffe0d33,Front,35,1.15,100,87,Front
2c918085586a0e78015896e481b662e6,Rear,225,1.3,78,60,Rear
2c918085586a0e780158975a55206804,Right,64,0.97,190,195,Front
2c918085586a0e780158975a55206803,Left,253,0.75,38,51,Rear
2c918086593dca310159750fe12e14a3,Left,242,0.86,44,51,Rear
2c918086593dca310159752c2b77167e,Right,65,0.72,110,152,Front
2c9180ad596640910159849121382e02,Rear,212,1.05,102,97,Rear
2c918084595dea3401597569e7e45463,Rear,220,1,77,77,Rear
2c918084595dea3401597525af7d4fed,Front,42,1.24,187,151,Front
2c918086593dca310159752c2b77166f,Rear,202,0.85,45,53,Rear
2c918086593dca3101597570897b1ba2,Left,247,0.72,65,90,Rear
2c918084595dea340159756a252b5471,Right,71,0.61,115,189,Front
2c918084595dea3401597569e7e45465,Right,50,0.77,89,116,Front
2c918084595dea340159757050f954cd,Left,228,1.09,98,90,Rear
2c91809f5afb89d4015b0f7008493e7c,Right,91,0.32,71,224,Front
2c9180995afb7d84015b0f7f7fe97c6e,Rear,211,0.86,72,84,Rear
2c91809f5afb89d4015b0f6cc4c03e2b,Right,84,0.44,46,105,Front
2c9180995afb7d84015b0f7f7fe97c7a,Right,107,0.49,40,81,Front
2c918086593dca310159750fe12e1497,Left,253,0.63,32,51,Rear
2c918087584dd8470158582967f214e9,Front,31,1.11,159,143,Front
2c9180ad59664091015975895ac96edc,Left,242,0.91,75,82,Rear
2c9180a25afb7ddf015b0f69f0c15b4e,Right,67,0.85,126,149,Front
2c9180ad59664091015975895ac96eda,Front,38,1.12,154,138,Front
2c9180ad596640910159757b20e26e0b,Left,278,0.77,30,39,Left
2c918087584dd8470158582967f214ec,Right,85,0.38,62,165,Front
2c918084595dea340159849ad4ba16f8,Front,14,0.84,49,58,Front
2c918084595dea340159849ad4ba16f7,Left,261,0.6,59,99,Rear
2c91809e596505f1015975782b187594,Rear,196,1,37,37,Rear
2c91809e596505f1015975782b19759a,Left,286,0.86,32,37,Left
2c918086593dca3101597570897b1bad,Right,81,0.69,111,162,Front
2c918086593dca310159760fed192476,Rear,146,1.45,45,31,Right
2c918084595dea340159847ab9401452,Front,41,1.22,185,152,Front
2c9180995afb7d84015b0f7f7fe97c6c,Right,47,1.32,187,142,Front
2c9180ad596640910159757a02b76ded,Right,53,1.21,167,138,Front
2c9180ad596640910159757a02b86dfb,Front,25,1.12,37,33,Front
2c9180ad596640910159757a02b76df5,Left,248,0.77,72,94,Rear
2c918086593dca3101597577eb781c37,Left,245,0.73,102,140,Rear
2c918084595dea340159751ff4b44fa4,Left,259,0.51,47,92,Rear
2c91809e596505f10159756ab2c674ee,Right,80,0.68,73,108,Front
2c918084595dea340159757776da554a,Left,246,0.6,31,52,Rear
2c918084595dea340159757776da554c,Right,79,0.7,100,143,Front
2c918086593dca3101597577eb781c3c,Right,50,1,137,137,Front
2c918084595dea3401597892c7f1651c,Right,78,0.47,62,131,Front
2c918084595dea3401597572b34a5500,Right,80,0.57,74,130,Front
2c918084595dea340159759709da577f,Left,262,0.76,37,49,Rear
2c918084595dea34015975399681511d,Right,78,0.47,50,106,Front
2c918084595dea340159757776da5545,Rear,207,0.91,77,85,Rear
2c918084595dea340159757776da5542,Front,34,0.94,85,90,Front
2c91809e596505f10159756ab2c674e4,Right,47,1.24,145,117,Front
2c918084595dea34015975399681510d,Left,268,0.45,43,95,Rear
2c918084595dea3401597572b34a54fb,Right,85,0.49,51,105,Front
2c918087584dd8470158586d829c1834,Front,27,1.03,127,123,Front
2c918084595dea3401597892c7f1651d,Front,21,1.07,44,41,Front
2c9180995afb7d84015b0f6a1a5f7af2,Left,257,0.55,46,83,Rear
2c918084595dea340159757776da553a,Left,245,0.85,71,84,Rear
2c918086593dca310159760fed192483,Left,246,0.67,37,55,Rear
2c9180ad596640910159756b496f6d08,Right,57,0.97,107,110,Front
2c918084595dea34015975727b1354f7,Front,27,0.96,81,84,Front
2c918084595dea34015975659ef6542e,Front,21,1,59,59,Front
2c918084595dea340159847ab940145a,Left,255,0.47,77,164,Rear
2c918086593dca310159757b5ca71c84,Right,54,1.17,145,124,Front
2c918084595dea340159847ab9401457,Left,265,0.57,55,96,Rear
2c918084595dea340159847ab9401441,Left,284,0.48,36,75,Front
2c918086593dca310159757b5ca71c7d,Left,257,0.86,135,157,Front
2c91809e596505f1015975782b187584,Right,68,1.08,186,173,Front
2c918086593dca310159847bea895ba0,Left,275,0.57,41,72,Front
2c9180a35984238a015984798568073b,Left,261,0.73,37,51,Front
2c9180ad596640910159756c6cba6d22,Right,49,1.4,188,134,Front
2c9180ad596640910159757349636d71,Right,91,0.88,46,52,Right
2c9180ad5966409101597572425e6d5e,Left,252,0.55,44,80,Rear
2c9180ad596640910159757349636d7b,Right,58,0.96,123,128,Front
2c91809e596505f1015975634696744b,Right,61,1.13,107,95,Front
2c9180ad596640910159759f172f6fea,Right,43,1.4,126,90,Front
2c918087584dd8470158586d829c1837,Left,233,1.28,55,43,Rear
2c9180ad596640910159759f172f6fe9,Right,99,0.97,34,35,Right
2c918087584dd8470158586d829c1839,Rear,133,1.5,57,38,Right
2c91809e596505f1015975712e467538,Right,70,0.89,74,83,Right
2c91809e596505f10159756346967448,Left,255,0.67,32,48,Rear
2c918084595dea34015975727b1354dd,Left,229,1.1,116,105,Rear
2c9180995afb7d84015b0f6a1a5f7b07,Front,27,1.15,109,95,Front
2c918084595dea34015975727b1354e1,Rear,196,0.98,48,49,Rear
2c9180865a71a125015a990e1e062cd6,Front,31,1.2,134,112,Front
2c9180865a71a125015a990e1e062ccf,Front,43,1.03,271,264,Front
2c9180865a71a125015a990e1e062cd0,Left,239,0.94,50,53,Rear
2c91809a5a81296d015a9888de590e1b,Left,241,0.78,59,76,Rear
2c91809a5a81296d015a9944516c13e9,Right,58,0.85,91,107,Front
2c91809a5a81296d015a9944516c13e5,Right,73,0.52,121,232,Front
2c91809a5a81296d015a98afb56c0f59,Rear,215,0.91,95,104,Rear
2c9180935a71a2bb015a97f513ae3fff,Rear,205,1,45,45,Rear
2c9180865a71a125015a98b4c58d26b1,Front,29,0.84,78,93,Front
2c9180885a812c3b015a986bfa453949,Rear,208,0.97,63,65,Rear
2c9180885a812c3b015a986bfa453950,Right,71,0.7,109,155,Front
2c91809a5a81296d015a98afb56c0f6d,Right,60,0.78,94,120,Front
2c91809a5a81296d015a990c4b3f11bf,Front,20,0.92,56,61,Front
2c91809a5a81296d015a990c4b3f11c4,Front,19,0.93,51,55,Front
2c91809a5a81296d015a991a83161291,Right,62,0.75,36,48,Front
2c91809a5a81296d015a991a83161297,Front,22,0.77,119,155,Front
2c9180865a71a125015a985801d61f91,Left,290,0.43,61,142,Front
2c9180885a812c3b015a98609fe838c6,Front,19,1.19,86,72,Front
2c9180865a71a125015a9809db591753,Left,257,0.37,70,188,Rear
2c9180865a71a125015a984630ea1e28,Right,55,0.91,70,77,Front
2c9180865a71a125015a984630ea1e26,Right,52,0.92,80,87,Front
2c91809a5a81296d015a9838987f0a5d,Right,50,1.18,249,211,Front
8a5e9509540acd790154818a67c62db5,Right,46,1.31,168,128,Front
8a5e9509540acd790154818a673c2d28,Right,125,1.24,46,37,Right
8a5e9509540acd790154818a67412d2d,Rear,212,1,89,89,Rear
8a5e9509540acd790154818a67432d2f,Left,245,0.92,84,91,Rear
8a5e9509540acd790154818a674f2d3b,Front,17,0.93,76,82,Front
8a5e9509540acd790154818a674e2d3a,Rear,213,1.1,110,100,Rear
2c9180885a812c3b015a9956783d44f4,Front,22,0.93,66,71,Front
2c9180885a812c3b015a9956783d44ee,Front,343,0.9,45,50,Front
2c9180885a812c3b015a9956783d44e5,Rear,216,1.01,72,71,Rear
2c91809a5a81296d015a98862a170dcb,Right,78,0.84,43,51,Front
2c9180865a71a125015a98ab92c325ca,Right,66,1,87,87,Front
2c91809a5a81296d015a98862a180dd4,Left,239,0.93,115,124,Rear
2c91809a5a81296d015a98862a180dd3,Right,64,0.78,170,217,Front
2c91809a5a81296d015a99419da313d3,Right,119,1.09,37,34,Right
8a5e9509540acd7901548a585e427a5e,Left,251,0.59,58,99,Rear
2c9180935a71a2bb015a98ac59474771,Front,29,1.01,104,103,Front
2c9180885a812c3b015a9956783d44e0,Right,115,1.15,38,33,Rear
2c9180935a71a2bb015a98ac59474768,Front,15,0.91,43,47,Front
2c9180935a71a2bb015a9885ea0c4646,Front,45,1.4,317,227,Front
2c9180865a71a125015a9897f416242d,Left,266,0.76,53,70,Left
2c9180935a71a2bb015a9885ea0c464f,Front,12,0.7,35,50,Front
2c9180865a71a125015a9897f416242f,Left,260,0.62,58,94,Rear
2c9180885a812c3b015a98cf8ddc3d80,Right,118,0.65,41,63,Rear
2c9180935a71a2bb015a9885ea0c4644,Left,258,1.22,39,32,Left
2c9180865a71a125015a98b44da4267f,Rear,222,1.2,161,134,Rear
2c9180935a71a2bb015a98b5fb8e47e5,Rear,216,1.66,73,44,Rear
2c9180865a71a125015a989c1f1a2492,Right,87,0.86,32,37,Right
2c9180865a71a125015a989c1f1a248f,Right,100,0.94,31,33,Rear
2c9180865a71a125015a989c1f1a2493,Left,223,1.33,124,93,Rear
2c91809a5a81296d015a98862a170dc3,Front,20,0.99,85,86,Front
2c9180865a71a125015a98ba292d2714,Rear,226,1.07,140,131,Rear
2c9180865a71a125015a98ba292d2711,Left,246,0.79,95,121,Rear
2c91809a5a81296d015a98862a180dd7,Right,89,0.85,47,55,Front
2c9180865a71a125015a990e1e062ce0,Front,13,0.91,73,80,Front
2c9180865a71a125015a9832602f1a42,Left,227,1.05,113,108,Rear
2c91809a5a81296d015a9a414e7516a4,Left,244,0.87,53,61,Left
2c91809a5a81296d015a9a414e75169b,Left,244,0.68,62,91,Rear
2c91809a5a81296d015a9a414e751696,Front,23,0.87,92,106,Front
2c9180865a71a125015a98a2ffb9258d,Right,82,0.94,44,47,Right
2c9180935a71a2bb015aa8ce772a4d5e,Right,91,0.84,59,70,Right
2c9180935a71a2bb015a98ff43f04b48,Left,247,0.73,60,82,Rear
2c91809a5a81296d015a981430a609c3,Left,263,0.4,34,85,Rear
2c9180935a71a2bb015a98ff43f04b3e,Right,104,1,35,35,Right
2c9180935a71a2bb015aa8ce772a4d65,Left,222,1.4,116,83,Rear
2c91809a5a81296d015a981430a609ca,Right,44,0.72,145,202,Front
2c9180865a71a125015a986dcef320b4,Right,83,0.84,37,44,Right
2c9180865a71a125015a98a2ffb925a1,Front,25,0.9,117,130,Front
2c9180865a71a125015a9844b01e1da0,Front,41,1.11,171,154,Front
2c9180865a71a125015a98fec90d2b25,Left,256,0.48,50,105,Rear
2c91809659f86230015a3d8786671526,Right,64,1.03,140,136,Front
2c91809659f86230015a3d93286818ad,Front,9,1.09,63,58,Front
2c9180935a71a2bb015a98ac86794777,Rear,214,0.97,111,114,Rear
2c9180885a812c3b015a99233d9540d7,Right,59,1.11,199,180,Front
2c9180935a71a2bb015a98ac8679477a,Right,62,0.62,101,162,Front
2c91809a5a81296d015a9904a37a118c,Front,14,0.89,125,140,Front
2c9180935a71a2bb015aa993143a572c,Right,56,0.82,152,185,Front
2c91809a5a81296d015a994d241c1437,Rear,213,0.79,77,98,Rear
2c9180935a71a2bb015aa993143a5725,Rear,189,1.07,45,42,Rear
2c91809a5a81296d015a9910fecd11fd,Left,239,0.8,102,127,Rear
2c9180935a71a2bb015a9910451b4c38,Front,27,1.04,177,170,Front
2c91809a5a81296d015a98ab0ad90f35,Right,81,0.91,30,33,Front
2c9180935a71a2bb015a9979ed455170,Left,253,0.49,55,113,Rear
2c91809a5a81296d015aab488f972323,Right,80,0.35,56,160,Front
2c9180865a71a125015a9935b7332f33,Left,246,0.73,97,132,Rear
2c9180885a812c3b015a99228cce40b6,Left,256,0.63,58,92,Rear
2c9180885a812c3b015a991f24844070,Left,251,0.53,56,105,Rear
2c9180885a812c3b015a99228cce40b3,Left,262,0.45,45,101,Rear
2c9180885a812c3b015a9b1a2bbb4b0d,Left,251,0.58,67,115,Rear
2c9180935a71a2bb015a9926f4754d8f,Right,54,1.02,165,161,Front
2c9180885a812c3b015a9b1a2bbb4b00,Right,86,0.53,113,213,Front
2c9180935a71a2bb015a990c2ec24bff,Left,254,0.71,90,126,Rear
2c9180885a812c3b015a9ab841a54811,Rear,217,0.98,120,122,Rear
2c9180885a812c3b015a991f2484406d,Right,52,1.11,166,149,Front
2c91809a5a81296d015a9a3deea2168c,Right,63,0.72,144,201,Front
2c91809a5a81296d015a9a3deea2168a,Left,249,0.43,69,162,Rear
2c9180935a71a2bb015a9a45d9d75267,Left,256,0.46,49,106,Rear
2c9180935a71a2bb015a9a45d9d75264,Front,24,1.1,119,108,Front
2c9180935a71a2bb015a9f36b38e661b,Front,27,1.07,134,125,Front
2c91809a5a81296d015a994e26141456,Rear,208,1.05,103,98,Rear
2c9180995afb7d84015b13e86b882565,Rear,222,1.04,88,85,Rear
2c91809a5a81296d015a994e26141449,Front,33,1.15,225,196,Front
2c9180935a71a2bb015a9f36b38e661a,Rear,202,0.87,96,110,Rear
2c9180865a71a125015a98d4180d2845,Right,64,0.67,84,125,Front
8a5e950950f8d5050150fb3279ba0dd9,Right,81,0.62,76,123,Front
2c91808c55d8628601560696b5662fb1,Left,238,0.94,50,53,Rear
8a5e950950f8d5050150fb327a0d0e7e,Front,16,1.04,168,161,Front
2c91808c55d862860156085d7520497c,Left,252,0.66,59,90,Rear
2c91808c55d862860156085d7520493a,Left,284,0.92,56,61,Front
2c91808c55d862860156085d752048d9,Left,233,1.04,85,82,Rear
8a5e950950f8d5050150fb3279aa0dba,Rear,206,1.05,40,38,Rear
2c91808c55d8628601560696b5662fbf,Rear,215,0.95,77,81,Rear
2c91808c55d862860156085d7520492d,Front,35,1.06,149,141,Front
8a5e950950f8d5050150fb3279980d97,Front,9,1.04,81,78,Front
2c91808c55d8628601560696b5662fed,Rear,209,1.08,43,40,Rear
2c91808c55d862860156085d752048f5,Rear,211,0.88,70,80,Rear
2c91808c55d862860156085d75204945,Right,66,1.03,172,167,Right
2c91808c55d862860156085d75204920,Left,230,1.28,69,54,Rear
2c91808c55d862860156085d7520490b,Right,50,0.96,301,314,Front
8a5e950950f8d5050150fb3279100d29,Right,70,0.55,79,144,Front
2c91808c55d8628601560696b5662ffd,Left,239,0.88,44,50,Rear
2c91808c55d8628601560696b5663002,Front,16,1.03,145,141,Front
8a5e950950f8d5050150fb3278fc0d1a,Rear,209,1.26,43,34,Rear
2c91808c55d862860156085d752149e0,Front,15,1.04,155,149,Front
2c9180865a71a125015a98aff5bb260c,Rear,205,0.89,86,97,Rear
2c9180935a71a2bb015a9886828b4664,Right,73,0.49,53,109,Front
2c9180885a812c3b015a98901c1b3a51,Left,246,0.66,74,112,Rear
8a5e950950f8d5050150fb327a160e8e,Rear,222,1.16,52,45,Rear
2c91808c55d8628601560696b5652f22,Left,244,0.82,45,55,Rear
2c91808c55d8628601560696b5662f7d,Right,55,0.99,153,155,Front
2c91808c55d8628601560696b5663072,Right,46,1.35,140,104,Front
2c9180935a71a2bb015a98e642e84a10,Right,73,0.96,44,46,Front
2c91808c55d8628601560696b5663022,Left,226,1.31,131,100,Rear
2c91808c55d862860156085d75204992,Rear,216,0.98,89,91,Rear
2c91808c55d862860156085d75204991,Right,68,0.48,106,221,Front
2c91808c55d8628601560696b5663025,Front,21,0.85,122,143,Front
